customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random
23703,1,0, ,0, , ,7298,50,21,159,Ravensville,50,F,0,0,0,60,38471,S,3,41,48,1,4,2,2,12,26,8.39231967926025,3
23712,1,0, ,0, , ,7299,39,9,207,Ravensville,39,M,0,0,0,44,38480,U,5,40,48,4,0,2,2,15,40,8.63232040405273,1
23714,2,0, ,0, , ,7300,60,30,119,Princeton,60,M,0,0,0,53,38464,M,2,26,36,3,1,2,1,10,35,7.78566980361938,2
23723,2,0, ,0, , ,7301,49,21,0,Princeton,49,F,0,1,0,58,38464,S,5,-4,0,2,1,0,0,12,29,0,2
23741,2,0, ,0, , ,7302,46,16,129,Queensbury,46,M,0,0,0,61,38490,U,7,29,36,1,2,5,3,14,23,11.9867000579834,1
23741,1,0, ,0, , ,7303,46,16,129,Queensbury,46,M,0,0,0,61,38490,U,7,29,36,1,2,5,3,14,23,11.9867000579834,1
23744,2,0, ,0, , ,7304,39,9,0,Ravensville,39,M,0,0,0,65,38488,S,3,-6,0,0,4,0,0,8,25,0,2
23747,2,0, ,0, , ,7305,43,12,0,Kingsville,43,M,0,0,0,41,38461,U,3,-4,0,4,1,0,0,14,44,0,3
23750,1,1,5/16/2006 0:00:00,1,5/16/2006 0:00:00, ,330,50,21,174,Foxton,50,M,0,0,0,47,38461,S,3,9,12,3,0,4,1,10,41,8.79232978820801,3
23751,4,0, ,0, , ,7306,19,0,148,Queensbury,19,M,0,0,0,47,38461,S,4,40,48,3,1,1,1,10,41,9.66232967376709,3
23754,2,0, ,0, , ,7307,53,22,0,Ravensville,53,F,0,0,0,52,38481,M,2,12,24,3,1,0,0,12,34,0,3
23756,2,0, ,0, , ,7308,45,18,284,Ravensville,45,F,0,0,0,67,38531,S,7,17,24,0,0,5,2,14,18,9.01132965087891,3
23756,3,0, ,0, , ,7309,45,18,284,Ravensville,45,F,0,0,0,67,38531,S,7,17,24,0,0,5,2,14,18,9.01132965087891,3
23757,2,0, ,0, , ,7310,47,17,0,Catburg,47,F,0,0,0,67,38531,S,7,7,12,0,0,0,0,14,18,0,3
23765,2,0, ,0, , ,7311,68,40,115,Queensbury,68,F,0,0,0,44,38527,S,1,19,24,4,3,3,2,10,45,11.1029996871948,2
23766,2,0, ,0, , ,7312,32,2,183,Princeton,32,M,0,0,0,44,38527,S,2,33,36,4,0,3,3,10,45,10.1122999191284,3
23770,3,0, ,0, , ,7313,23,0,0,Kingsville,23,F,0,0,0,67,38459,S,2,25,36,0,0,0,0,6,25,0,3
23770,2,0, ,0, , ,7314,23,0,0,Kingsville,23,F,0,0,0,67,38459,S,2,25,36,0,0,0,0,6,25,0,3
23771,2,0, ,0, , ,7315,27,0,0,Kingsville,27,F,0,0,0,58,38466,S,2,20,24,2,3,0,0,8,33,0,3
23773,2,0, ,0, , ,7316,51,19,0,Princeton,51,M,0,0,0,45,38521,S,3,-2,0,4,0,0,0,10,43,0,3
23775,2,0, ,0, , ,7317,30,1,0,Ravensville,30,F,0,0,0,51,38515,S,4,-1,0,3,0,1,0,10,37,0,3
23775,3,0, ,0, , ,7318,30,1,0,Ravensville,30,F,0,0,0,51,38515,S,4,-1,0,3,0,1,0,10,37,0,3
23776,2,0, ,0, , ,7319,46,19,0,Ravensville,46,M,0,0,0,51,38515,S,3,27,36,3,0,0,0,10,37,0,2
23778,4,0, ,0, , ,7320,33,2,28,Ravensville,33,M,0,0,0,43,38461,M,7,21,24,4,1,2,1,17,39,7.42499017715454,1
23783,1,0, ,0, , ,7321,28,0,314,Catburg,28,M,0,1,0,44,38616,S,3,22,24,4,0,3,1,13,42,11.5656995773315,1
23786,2,0, ,0, , ,7322,42,16,0,Ravensville,42,F,0,0,0,59,38551,U,2,15,24,1,1,0,0,3,36,0,2
23793,2,0, ,0, , ,7323,42,7,299,Queensbury,42,M,0,0,0,47,38746,M,6,7,12,3,0,1,1,9,42,9.53232955932617,2
23795,2,1,7/5/2006 0:00:00,0, ,421,780,50,17,31,Catburg,50,M,0,0,0,52,38736,M,3,7,12,3,3,5,3,12,34,11.6627998352051,3
23801,2,0, ,0, , ,7324,30,2,0,Queensbury,30,F,0,0,0,69,38681,S,2,37,48,0,1,0,0,6,24,0,2
23815,2,0, ,0, , ,7325,41,14,0,Queensbury,41,M,0,0,0,51,38669,M,4,-3,0,3,1,0,0,12,36,0,2
23817,4,0, ,0, , ,7326,36,4,100,Queensbury,36,M,0,0,0,57,38710,M,3,40,48,2,1,2,2,9,33,11.4556999206543,3
23824,4,0, ,0, , ,7327,35,2,807,Ravensville,35,F,0,0,0,27,38743,M,6,29,36,7,1,5,4,15,57,12.9135999679565,2
23824,3,0, ,0, , ,7328,35,2,807,Ravensville,35,F,0,0,0,27,38743,M,6,29,36,7,1,5,4,15,57,12.9135999679565,2
23825,2,0, ,0, , ,7329,43,14,0,Foxton,43,F,0,0,0,56,38696,M,7,16,24,2,1,0,0,11,31,0,2
23834,2,0, ,0, , ,7330,31,2,0,Queensbury,31,F,0,1,0,65,38742,U,3,33,36,0,2,0,0,8,25,0,2
23837,3,0, ,0, , ,7331,47,19,0,Ravensville,47,F,0,0,0,60,38737,U,3,6,12,1,3,0,0,7,31,0,3
23837,2,0, ,0, , ,7332,47,19,0,Ravensville,47,F,0,0,0,60,38737,U,3,6,12,1,3,0,0,7,31,0,3
23844,2,0, ,0, , ,7333,56,27,269,Kingsville,56,M,0,1,0,50,38669,M,5,28,36,3,1,1,1,9,39,13.1022996902466,2
23852,2,0, ,0, , ,7334,65,36,0,Queensbury,65,F,0,0,0,49,38710,U,6,18,24,3,0,0,0,11,38,0,3
23856,2,0, ,0, , ,7335,53,24,0,Catburg,53,F,0,0,0,45,38669,S,3,-2,0,4,0,1,0,13,40,0,2
23860,2,0, ,0, , ,7336,24,0,0,Queensbury,24,M,0,0,0,49,38724,S,3,25,36,3,1,0,0,9,40,0,2
23865,2,0, ,0, , ,7337,29,0,0,Princeton,29,M,0,0,0,58,38725,S,3,0,12,2,0,0,0,9,32,0,1
23865,3,0, ,0, , ,7338,29,0,0,Princeton,29,M,0,0,0,58,38725,S,3,0,12,2,0,0,0,9,32,0,1
23867,2,0, ,0, , ,7339,36,5,189,Ravensville,36,M,0,0,0,58,38675,M,6,25,36,1,2,4,2,14,27,11.2779998779297,1
23867,3,0, ,0, , ,7340,36,5,189,Ravensville,36,M,0,0,0,58,38675,M,6,25,36,1,2,4,2,14,27,11.2779998779297,1
23878,2,0, ,0, , ,7341,33,8,0,Queensbury,33,M,0,0,0,50,38671,S,2,-5,0,3,1,0,0,13,36,0,2
23880,2,0, ,0, , ,7342,32,0,0,Kingsville,32,F,0,0,0,54,38823,S,6,-3,0,2,0,0,0,19,25,0,1
23881,2,0, ,0, , ,7343,33,0,0,Queensbury,33,M,0,0,0,53,38769,S,4,41,48,2,0,0,0,8,37,0,3
23883,2,1,7/20/2006 0:00:00,0, ,183,1981,39,8,234,Princeton,39,M,0,0,0,67,38759,U,6,17,24,0,0,6,3,13,18,10.9340000152588,1
23887,2,1,7/26/2006 0:00:00,0, ,183,2468,40,10,310,Queensbury,40,M,0,0,0,64,38763,M,6,14,24,1,1,2,1,12,23,11.4123001098633,3
23905,2,0, ,0, , ,7344,37,7,64,Catburg,37,F,0,0,0,62,38757,S,3,39,48,1,1,2,2,16,20,10.4973001480103,2
23915,2,0, ,0, , ,7345,40,13,195,Catburg,40,M,0,0,0,54,38753,U,4,32,36,2,4,1,1,12,33,9.32233047485352,2
23915,3,0, ,0, , ,7346,40,13,195,Catburg,40,M,0,0,0,54,38753,U,4,32,36,2,4,1,1,12,33,9.32233047485352,2
23917,2,0, ,0, , ,7347,40,11,0,Ravensville,40,M,0,0,0,54,38846,S,7,10,12,2,0,0,0,15,30,0,3
23920,3,0, ,0, , ,7348,43,14,197,Princeton,43,M,0,0,0,72,38783,S,5,40,48,0,0,2,1,2,25,7.41233015060425,2
23920,1,0, ,0, , ,7349,43,14,197,Princeton,43,M,0,0,0,72,38783,S,5,40,48,0,0,2,1,2,25,7.41233015060425,2
23921,3,0, ,0, , ,7350,32,1,314,Catburg,32,M,0,0,0,63,38822,S,5,28,36,1,0,2,1,6,29,9.49899959564209,3
23921,2,0, ,0, , ,7351,32,1,314,Catburg,32,M,0,0,0,63,38822,S,5,28,36,1,0,2,1,6,29,9.49899959564209,3
23922,2,0, ,0, , ,7352,37,7,0,Princeton,37,F,0,1,0,53,38806,U,5,36,48,3,2,0,0,10,36,0,2
23926,3,0, ,0, , ,7353,40,6,149,Queensbury,40,F,0,0,0,43,38751,M,7,24,36,4,3,5,2,10,45,8.76731967926025,3
23926,2,0, ,0, , ,7354,40,6,149,Queensbury,40,F,0,0,0,43,38751,M,7,24,36,4,3,5,2,10,45,8.76731967926025,3
23927,2,0, ,0, , ,7355,27,0,0,Ravensville,27,M,0,0,0,53,38814,S,6,-5,0,2,0,1,0,8,37,0,2
23928,2,0, ,0, , ,7356,56,26,0,Foxton,56,M,0,0,0,55,38774,M,1,26,36,2,0,0,0,14,29,0,2
23931,1,0, ,0, , ,7357,32,1,111,Queensbury,32,M,0,1,0,57,38795,M,6,29,36,2,2,3,1,17,24,7.26566982269287,1
23936,1,0, ,0, , ,7358,32,1,695,Princeton,32,F,0,0,0,64,38810,U,2,40,48,0,7,5,1,5,29,8.08232975006104,3
23939,3,0, ,0, , ,7359,35,5,0,Queensbury,35,M,0,0,0,52,38751,M,3,16,24,2,1,0,0,9,37,0,1
23939,2,0, ,0, , ,7360,35,5,0,Queensbury,35,M,0,0,0,52,38751,M,3,16,24,2,1,0,0,9,37,0,1
23942,2,0, ,0, , ,7361,22,0,0,Queensbury,22,M,0,0,0,63,38837,S,2,18,24,1,1,0,0,8,28,0,2
23943,4,0, ,0, , ,7362,24,0,203,Queensbury,24,F,0,0,0,57,38787,S,6,22,24,2,1,3,1,14,27,8.54566955566406,3
23946,2,0, ,0, , ,7363,24,0,0,Catburg,24,F,0,0,0,78,38759,S,7,26,36,1,3,0,0,5,16,0,2
23947,2,0, ,0, , ,7364,36,11,0,Kingsville,36,M,0,0,0,52,38837,U,6,37,48,3,4,0,0,16,31,0,2
23947,3,0, ,0, , ,7365,36,11,0,Kingsville,36,M,0,0,0,52,38837,U,6,37,48,3,4,0,0,16,31,0,2
23950,2,0, ,0, , ,7366,42,15,0,Queensbury,42,M,0,0,0,50,38808,S,2,-5,0,3,1,0,0,16,32,0,3
23953,3,0, ,0, , ,7367,33,6,0,Ravensville,33,M,0,0,0,68,38795,M,2,40,48,0,2,0,0,16,14,0,1
23953,2,0, ,0, , ,7368,33,6,0,Ravensville,33,M,0,0,0,68,38795,M,2,40,48,0,2,0,0,16,14,0,1
23954,2,0, ,0, , ,7369,47,22,0,Foxton,47,M,0,0,0,45,38761,M,3,37,48,4,4,0,0,8,45,0,3
23956,2,0, ,0, , ,7370,44,13,0,Princeton,44,F,0,0,0,59,38875,U,4,33,36,1,0,0,0,12,28,0,1
23963,2,0, ,0, , ,7371,41,11,0,Queensbury,41,F,0,0,0,62,38939,S,3,-4,0,1,0,0,0,4,33,0,3
23963,3,0, ,0, , ,7372,41,11,0,Queensbury,41,F,0,0,0,62,38939,S,3,-4,0,1,0,0,0,4,33,0,3
23971,2,0, ,0, , ,7373,44,12,0,Princeton,44,F,0,0,0,60,38896,S,5,21,24,1,4,0,0,18,21,0,2
23971,3,0, ,0, , ,7374,44,12,0,Princeton,44,F,0,0,0,60,38896,S,5,21,24,1,4,0,0,18,21,0,2
23975,2,0, ,0, , ,7375,42,12,0,Kingsville,42,F,0,0,0,71,38942,M,6,-1,0,0,4,2,0,15,13,0,2
23975,3,0, ,0, , ,7376,42,12,0,Kingsville,42,F,0,0,0,71,38942,M,6,-1,0,0,4,2,0,15,13,0,2
23979,2,0, ,0, , ,7377,45,15,0,Catburg,45,M,0,0,0,68,38864,U,4,14,24,0,0,0,0,8,23,0,2
23984,3,0, ,0, , ,7378,34,5,245,Foxton,34,M,0,0,0,59,38894,S,6,22,24,1,0,4,2,4,36,8.5066499710083,3
23984,4,0, ,0, , ,7379,34,5,245,Foxton,34,M,0,0,0,59,38894,S,6,22,24,1,0,4,2,4,36,8.5066499710083,3
23987,4,0, ,0, , ,7380,42,14,160,Ravensville,42,M,0,0,0,46,38948,U,7,29,36,4,3,5,2,12,40,9.74899005889893,3
23988,3,0, ,0, , ,7381,53,24,0,Queensbury,53,F,0,0,0,69,38911,M,5,-6,0,0,0,0,0,14,15,0,2
23988,2,0, ,0, , ,7382,53,24,0,Queensbury,53,F,0,0,0,69,38911,M,5,-6,0,0,0,0,0,14,15,0,2
23991,2,0, ,0, , ,7383,40,7,160,Queensbury,40,M,0,0,0,41,38938,M,6,29,36,4,4,4,3,10,48,12.5107002258301,1
23994,2,0, ,0, , ,7384,42,16,89,Foxton,42,M,0,1,0,55,38925,S,5,6,12,2,0,3,1,9,34,9.25566959381104,1
23995,2,0, ,0, , ,7385,29,4,0,Kingsville,29,M,0,0,0,55,38925,M,5,-4,0,2,2,0,0,9,34,0,1
23996,2,1,7/16/2006 0:00:00,1, ,421,1672,35,6,758,Catburg,35,M,0,0,0,26,38891,S,4,5,12,7,0,4,2,18,55,11.3556995391846,2
23996,3,0, ,0, , ,7386,35,6,758,Catburg,35,M,0,0,0,26,38891,S,4,5,12,7,0,4,2,18,55,11.3556995391846,2
24000,2,0, ,0, , ,7387,29,0,0,Ravensville,29,M,0,0,0,63,38898,S,4,11,12,1,1,0,0,10,25,0,1
24004,2,0, ,0, , ,7388,59,31,0,Queensbury,59,M,0,0,0,48,38880,U,6,-1,0,3,1,0,0,9,42,0,1
24004,3,0, ,0, , ,7389,59,31,0,Queensbury,59,M,0,0,0,48,38880,U,6,-1,0,3,1,0,0,9,42,0,1
24010,2,0, ,0, , ,7390,36,7,0,Princeton,36,M,0,0,0,46,38868,S,3,-5,0,4,0,0,0,10,43,0,2
24012,2,0, ,0, , ,7391,40,9,0,Foxton,40,F,0,0,0,46,38868,U,3,-5,0,4,4,0,0,10,43,0,3
24025,2,0, ,0, , ,7392,36,3,0,Ravensville,36,M,0,0,0,56,38884,U,6,-3,0,2,3,6,0,9,34,0,2
24026,2,0, ,0, , ,7393,47,17,506,Princeton,47,M,0,0,0,45,38884,M,3,32,36,4,0,4,3,14,39,10.5679998397827,3
24026,3,0, ,0, , ,7394,47,17,506,Princeton,47,M,0,0,0,45,38884,M,3,32,36,4,0,4,3,14,39,10.5679998397827,3
24030,2,1,7/30/2006 0:00:00,0, ,421,2781,40,14,61,Kingsville,40,F,0,0,0,57,38924,S,3,25,36,2,1,3,2,11,31,10.3235998153687,2
24033,2,0, ,0, , ,7395,49,19,0,Queensbury,49,F,0,0,0,57,38924,M,2,18,24,2,1,0,0,11,31,0,2
24038,3,0, ,0, , ,7396,41,12,211,Catburg,41,M,0,0,0,53,38884,S,4,12,24,3,0,2,1,5,40,9.83232975006104,2
24038,1,0, ,0, , ,7397,41,12,211,Catburg,41,M,0,0,0,53,38884,S,4,12,24,3,0,2,1,5,40,9.83232975006104,2
24041,3,0, ,0, , ,7398,31,2,617,Ravensville,31,F,0,0,0,64,38865,S,4,8,12,1,1,1,1,15,19,9.49899959564209,1
24041,2,0, ,0, , ,7399,31,2,617,Ravensville,31,F,0,0,0,64,38865,S,4,8,12,1,1,1,1,15,19,9.49899959564209,1
24043,2,0, ,0, , ,7400,21,0,0,Queensbury,21,F,0,0,0,49,38890,S,7,32,36,3,2,0,0,6,44,0,1
24051,3,0, ,0, , ,7401,30,1,0,Kingsville,30,M,0,0,0,56,38862,S,3,17,24,2,1,0,0,16,27,0,3
24051,2,0, ,0, , ,7402,30,1,0,Kingsville,30,M,0,0,0,56,38862,S,3,17,24,2,1,0,0,16,27,0,3
24056,2,0, ,0, , ,7403,20,0,89,Catburg,20,M,0,0,0,65,38919,S,7,32,36,0,2,4,3,11,22,9.3799295425415,3
24058,3,0, ,0, , ,7404,34,6,0,Catburg,34,M,0,0,0,65,38919,S,7,-4,0,0,0,0,0,11,22,0,3
24058,2,0, ,0, , ,7405,34,6,0,Catburg,34,M,0,0,0,65,38919,S,7,-4,0,0,0,0,0,11,22,0,3
24068,1,0, ,0, , ,7406,35,3,495,Princeton,35,F,0,0,0,58,38884,U,5,41,48,2,3,5,11,9,32,18.2166004180908,2
24071,2,0, ,0, , ,7407,51,19,0,Ravensville,51,M,0,0,0,62,38925,S,6,38,48,1,2,0,0,7,29,0,3
24071,3,0, ,0, , ,7408,51,19,0,Ravensville,51,M,0,0,0,62,38925,S,6,38,48,1,2,0,0,7,29,0,3
24072,2,0, ,0, , ,7409,49,16,0,Kingsville,49,M,0,0,0,65,38942,U,4,39,48,1,1,0,0,16,18,0,2
24077,2,0, ,0, , ,7410,43,15,0,Kingsville,43,F,0,0,0,63,38920,S,7,36,48,1,1,0,0,12,24,0,1
24079,1,0, ,0, , ,7411,26,0,151,Kingsville,26,M,0,0,0,34,38944,S,2,12,24,6,1,4,1,16,49,8.3823299407959,3
24079,3,0, ,0, , ,7412,26,0,151,Kingsville,26,M,0,0,0,34,38944,S,2,12,24,6,1,4,1,16,49,8.3823299407959,3
24081,1,0, ,0, , ,7413,41,12,95,Catburg,41,M,0,0,0,51,38870,M,3,29,36,3,1,4,1,15,33,7.45566987991333,1
24083,2,0, ,0, , ,7414,46,19,70,Queensbury,46,F,0,0,0,67,38923,M,3,28,36,0,1,2,1,3,29,9.93665981292725,2
24084,2,0, ,0, , ,7415,50,21,0,Catburg,50,M,0,0,0,58,38858,M,3,-6,0,2,0,0,0,10,30,0,3
24085,2,0, ,0, , ,7416,28,0,45,Foxton,28,M,0,0,0,58,38858,S,4,25,36,2,1,2,1,10,30,7.50665998458862,1
24086,2,0, ,0, , ,7417,27,0,0,Kingsville,27,F,0,0,0,58,38858,S,4,15,24,2,1,0,0,10,30,0,3
24088,2,0, ,0, , ,7418,39,12,0,Kingsville,39,M,0,0,0,58,38858,S,4,39,48,2,0,0,0,10,30,0,3
24088,3,0, ,0, , ,7419,39,12,0,Kingsville,39,M,0,0,0,58,38858,S,4,39,48,2,0,0,0,10,30,0,3
24092,3,0, ,0, , ,7420,45,16,0,Queensbury,45,M,0,0,0,45,38868,M,6,-3,0,4,4,0,0,9,44,0,2
24092,2,0, ,0, , ,7421,45,16,0,Queensbury,45,M,0,0,0,45,38868,M,6,-3,0,4,4,0,0,9,44,0,2
24094,2,0, ,0, , ,7422,33,1,0,Foxton,33,F,0,0,0,47,38875,U,7,-2,0,3,0,0,0,12,39,0,2
24095,2,0, ,0, , ,7423,81,51,0,Princeton,81,M,0,0,0,47,38875,S,6,5,12,3,0,0,0,12,39,0,3
24100,2,0, ,0, , ,7424,46,18,133,Kingsville,46,F,0,0,0,59,38853,S,2,9,12,1,1,5,2,6,34,11.1522998809814,3
24102,2,0, ,0, , ,7425,67,37,40,Catburg,67,F,0,0,0,52,38923,U,5,20,24,3,2,3,1,6,40,7.77328014373779,1
24102,3,0, ,0, , ,7426,67,37,40,Catburg,67,F,0,0,0,52,38923,U,5,20,24,3,2,3,1,6,40,7.77328014373779,1
24103,3,0, ,0, , ,7427,48,24,0,Queensbury,48,M,0,0,0,52,38923,M,5,10,12,3,1,0,0,6,40,0,3
24103,2,0, ,0, , ,7428,48,24,0,Queensbury,48,M,0,0,0,52,38923,M,5,10,12,3,1,0,0,6,40,0,3
24104,1,0, ,0, , ,7429,37,11,136,Princeton,37,M,0,1,0,52,38898,U,5,12,24,3,1,3,1,10,36,9.72399997711182,2
24108,4,0, ,0, , ,7430,36,7,59,Queensbury,36,F,0,0,0,56,38930,M,5,21,24,2,1,2,1,10,33,10.725700378418,3
24108,3,0, ,0, , ,7431,36,7,59,Queensbury,36,F,0,0,0,56,38930,M,5,21,24,2,1,2,1,10,33,10.725700378418,3
24114,2,1,7/26/2006 0:00:00,1, ,421,2469,36,10,94,Queensbury,36,F,0,0,0,47,38950,M,2,18,24,3,1,4,3,9,42,11.6929998397827,1
24114,3,0, ,0, , ,7432,36,10,94,Queensbury,36,F,0,0,0,47,38950,M,2,18,24,3,1,4,3,9,42,11.6929998397827,1
24116,4,0, ,0, , ,7433,41,11,133,Foxton,41,M,0,0,0,74,38861,M,2,39,48,0,1,3,2,9,16,8.72898960113525,3
24116,3,0, ,0, , ,7434,41,11,133,Foxton,41,M,0,0,0,74,38861,M,2,39,48,0,1,3,2,9,16,8.72898960113525,3
24120,4,0, ,0, , ,7435,48,20,84,Ravensville,48,F,0,0,0,44,38939,S,2,40,48,4,0,2,1,12,42,7.35066986083984,2
24123,1,1,5/27/2006 0:00:00,1,5/27/2006 0:00:00, ,434,40,13,164,Kingsville,40,F,0,0,0,54,38860,M,5,25,36,2,4,3,1,11,33,8.42566967010498,1
24136,2,0, ,0, , ,7436,20,0,0,Foxton,20,F,0,0,0,46,38911,S,7,35,48,3,0,0,0,18,34,0,1
24140,2,0, ,0, , ,7437,30,1,283,Ravensville,30,F,0,0,0,55,38864,M,6,11,24,2,1,4,2,10,33,10.2406997680664,1
24144,2,0, ,0, , ,7438,51,20,48,Kingsville,51,M,0,0,0,59,38919,U,3,9,12,1,0,3,3,12,28,9.94797039031982,1
24152,2,0, ,0, , ,7439,33,2,299,Ravensville,33,F,0,0,0,72,38882,S,7,25,36,0,0,4,1,9,18,10.5989999771118,2
24153,2,0, ,0, , ,7440,35,4,0,Princeton,35,M,0,0,0,46,38897,U,3,11,24,4,3,0,0,13,40,0,1
24156,4,0, ,0, , ,7441,48,21,55,Ravensville,48,M,0,0,0,67,38946,S,3,40,48,0,0,4,3,11,21,12.2530002593994,2
24156,2,0, ,0, , ,7442,48,21,55,Ravensville,48,M,0,0,0,67,38946,S,3,40,48,0,0,4,3,11,21,12.2530002593994,2
24158,2,0, ,0, , ,7443,55,30,577,Queensbury,55,M,0,0,0,59,38864,U,5,39,48,1,1,5,26,8,32,33.3003005981445,1
24159,3,0, ,0, , ,7444,31,1,0,Catburg,31,M,0,0,0,65,38876,U,3,31,36,0,2,0,0,13,21,0,2
24159,2,0, ,0, , ,7445,31,1,0,Catburg,31,M,0,0,0,65,38876,U,3,31,36,0,2,0,0,13,21,0,2
24161,2,0, ,0, , ,7446,39,12,0,Princeton,39,F,0,0,0,62,38882,S,2,35,36,1,0,0,0,11,26,0,2
24162,2,0, ,0, , ,7447,48,20,0,Ravensville,48,F,0,0,0,62,38882,S,1,32,36,1,5,0,0,11,26,0,1
24165,2,0, ,0, , ,7448,33,1,0,Queensbury,33,M,0,1,0,67,38892,U,2,9,12,0,0,0,0,7,25,0,3
24168,2,1,7/23/2006 0:00:00,1, ,183,2237,39,4,474,Ravensville,39,F,0,1,0,56,38892,M,4,13,24,2,1,2,7,8,34,14.163800239563,3
24170,4,0, ,0, , ,7449,32,2,150,Princeton,32,F,0,0,0,54,38895,U,2,40,48,2,0,4,2,9,36,8.67031955718994,2
24172,2,0, ,0, , ,7450,57,25,0,Queensbury,57,F,0,0,0,56,38911,M,3,26,36,2,2,0,0,8,35,0,1
24177,2,0, ,0, , ,7451,31,1,0,Ravensville,31,M,0,0,0,50,38856,M,2,10,12,3,1,0,0,11,38,0,2
24177,3,0, ,0, , ,7452,31,1,0,Ravensville,31,M,0,0,0,50,38856,M,2,10,12,3,1,0,0,11,38,0,2
24180,2,0, ,0, , ,7453,45,18,0,Ravensville,45,M,0,0,0,56,38927,U,2,9,12,2,0,0,0,12,30,0,3
24180,3,0, ,0, , ,7454,45,18,0,Ravensville,45,M,0,0,0,56,38927,U,2,9,12,2,0,0,0,12,30,0,3
24191,2,0, ,0, , ,7455,23,0,0,Queensbury,23,M,0,0,0,35,38920,S,5,32,36,5,2,0,0,9,55,0,1
24198,1,0, ,0, , ,7456,46,18,49,Foxton,46,F,0,0,0,55,38932,S,6,29,36,2,0,3,1,9,34,11.4490003585815,1
24204,2,0, ,0, , ,7457,24,0,0,Kingsville,24,F,0,0,0,53,38894,S,2,39,48,2,0,0,0,11,34,0,2
24206,2,0, ,0, , ,7458,46,17,133,Queensbury,46,M,0,0,0,24,38946,M,7,39,48,7,0,2,1,13,61,9.89566993713379,2
24208,2,0, ,0, , ,7459,47,20,0,Kingsville,47,F,0,0,0,48,38898,M,3,33,36,3,0,0,0,11,39,0,2
24215,2,0, ,0, , ,7460,48,16,0,Ravensville,48,M,0,0,0,54,38930,M,2,-3,0,2,4,0,0,14,31,0,3
24222,2,0, ,0, , ,7461,59,25,91,Kingsville,59,F,0,0,0,66,38931,M,5,35,36,0,3,3,3,12,20,11.4895000457764,1
24223,3,0, ,0, , ,7462,38,8,0,Kingsville,38,F,0,0,0,70,38855,S,6,-6,0,0,0,0,0,12,16,0,3
24223,2,0, ,0, , ,7463,38,8,0,Kingsville,38,F,0,0,0,70,38855,S,6,-6,0,0,0,0,0,12,16,0,3
24226,2,0, ,0, , ,7464,23,0,0,Ravensville,23,F,0,0,0,53,38950,S,7,21,24,3,0,0,0,13,33,0,2
24230,3,0, ,0, , ,7465,39,11,506,Kingsville,39,F,0,0,0,66,38893,M,5,29,36,0,1,1,2,7,25,8.57633018493652,3
24230,4,0, ,0, , ,7466,39,11,506,Kingsville,39,F,0,0,0,66,38893,M,5,29,36,0,1,1,2,7,25,8.57633018493652,3
24236,2,0, ,0, , ,7467,41,11,332,Kingsville,41,F,0,1,0,32,38891,U,6,11,24,6,3,5,3,16,50,10.4947004318237,1
24240,3,0, ,0, , ,7468,44,17,0,Queensbury,44,F,0,0,0,50,38855,S,7,15,24,3,3,0,0,17,31,0,1
24240,2,0, ,0, , ,7469,44,17,0,Queensbury,44,F,0,0,0,50,38855,S,7,15,24,3,3,0,0,17,31,0,1
24249,2,0, ,0, , ,7470,41,13,0,Princeton,41,F,0,0,0,47,38867,S,4,-6,0,3,1,0,0,13,39,0,3
24250,2,0, ,0, , ,7471,19,0,0,Ravensville,19,M,0,0,0,47,38867,S,4,33,36,3,0,0,0,13,39,0,2
24257,2,0, ,0, , ,7472,14,0,0,Foxton,14,F,0,0,0,56,38923,S,2,-3,0,2,0,0,0,11,32,0,3
24257,3,0, ,0, , ,7473,14,0,0,Foxton,14,F,0,0,0,56,38923,S,2,-3,0,2,0,0,0,11,32,0,3
24259,1,0, ,0, , ,7474,38,8,142,Foxton,38,F,0,0,0,56,38923,S,2,29,36,2,2,1,1,11,32,12.3622999191284,1
24259,2,0, ,0, , ,7475,38,8,142,Foxton,38,F,0,0,0,56,38923,S,2,29,36,2,2,1,1,11,32,12.3622999191284,1
24259,3,0, ,0, , ,7476,38,8,142,Foxton,38,F,0,0,0,56,38923,S,2,29,36,2,2,1,1,11,32,12.3622999191284,1
24260,2,0, ,0, , ,7477,42,12,0,Kingsville,42,M,0,0,0,56,38902,M,5,8,12,2,1,0,0,10,33,0,2
24262,1,0, ,0, , ,7478,37,10,148,Ravensville,37,F,0,0,0,49,38875,M,3,21,24,3,0,3,2,6,44,10.0339002609253,3
24262,3,0, ,0, , ,7479,37,10,148,Ravensville,37,F,0,0,0,49,38875,M,3,21,24,3,0,3,2,6,44,10.0339002609253,3
24263,2,0, ,0, , ,7480,28,0,0,Kingsville,28,M,0,0,0,56,38867,S,2,-6,0,2,0,0,0,17,25,0,1
24266,4,0, ,0, , ,7481,26,0,119,Princeton,26,F,0,1,0,53,38927,S,4,40,48,2,2,3,2,11,35,10.0382995605469,3
